Molecular_weight,LogP,Fraction_of_rotatable_bonds,MolarRefractivity,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2
0.455812603082511,0.389010175411952,0.088888888888888,0.41006109613518,0.275276752767528,0.228694149545845,0.899105502655726,0.091262770541251,0.391384800763178,0.192712173780849
0.457024397221668,0.349893689725871,0.088888888888888,0.389628671582069,0.526642066420664,0.130457711583197,0.889267825450646,0.055048578603735,0.391384800763178,0.192712173780849
0.479670117105642,0.331173114891032,0.086666666666667,0.40295274378898,0.699261992619926,0.115239024940926,0.88670864389809,0.049516999844212,0.410694770155507,0.21224332314316
0.475868803786498,0.351334099020427,0.086666666666667,0.385952292837023,0.696826568265683,0.226946675241367,0.891343690922442,0.092073920035188,0.410694770155507,0.202651193189052
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.187442981071902,0.893877123293247,0.076343914461318,0.372113655839264,0.173628387494105
0.416801375212581,0.387790454856101,0.046846846846847,0.384030274302924,0.251365313653136,0.264030225530347,0.899963276928107,0.104643174356399,0.352884334844575,0.163714647780976
0.439447095096555,0.381988476725644,0.045614035087719,0.395227583940547,0.400664206642067,0.154530734303111,0.88726136936742,0.06471145945484,0.372113655839264,0.182773660987291
0.459558606101099,0.35148359784342,0.088888888888888,0.398420560730815,0.549963099630996,0.143832826958115,0.893427204391889,0.059585743527431,0.391384800763178,0.192712173780849
0.455812603082511,0.376091578707571,0.133333333333333,0.412187858704467,0.29859778597786,0.256706821734975,0.876968283771828,0.106592303437694,0.391384800763178,0.202293856177721
0.436912886217125,0.362382773938796,0.09122807017544,0.38789285422714,0.400664206642067,0.159898186528625,0.895499316171954,0.06545184922928,0.372113655839264,0.182773660987291
0.596928812788437,0.566958861720708,0.405673758865248,0.575409288477134,0.14929889298893,0.378586594274122,0.529862490101627,0.30786802024668,0.546751204776913,0.37352025138478
0.702724487342464,0.667592926569975,0.555974842767295,0.682355210555418,0.14929889298893,0.571949128563264,0.8710084852805,0.23270482804935,0.664290408661094,0.517139882483902
0.400491177527182,0.400858550383476,0,0.394371779627428,0.081180811808118,0.138676454187273,0.912840348547905,0.054678523896818,0.333700153558536,0.145130698764292
1,1,0.841904761904762,1,0,1,0.982872741121949,0.347386120723147,1,1
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.144908548138818,0.912150856681256,0.05713663222968,0.372113655839264,0.173628387494105
0.754299909879206,0.706085313994988,0.588095238095238,0.706205186488336,0.296162361623616,0.394647907683912,0.908176395015823,0.152586380226176,0.723290111791627,0.593089184732433
0.457024397221668,0.349893689725871,0.088888888888888,0.389628671582069,0.526642066420664,0.134313601440005,0.89092915681967,0.056290429015991,0.391384800763178,0.192712173780849
0.457024397221668,0.349893689725871,0.044444444444445,0.389628671582069,0.526642066420664,0.136019752196573,0.897242286580888,0.055990579202722,0.391384800763178,0.183544060013434
0.420602688531726,0.375450869466171,0.046846846846847,0.398234359551644,0.230479704797048,0.143791455725777,0.894686644079682,0.059373943359449,0.352884334844575,0.163714647780976
0.436912886217125,0.375301370643177,0.045614035087719,0.385766091657852,0.377343173431734,0.111964841573263,0.918317295857262,0.043844908367777,0.372113655839264,0.173628387494105
0.419335584092011,0.407396157642949,0.046846846846847,0.391365004016331,0.251365313653136,0.185166106635946,0.885259372213897,0.076974284518022,0.352884334844575,0.1728357023035
0.439447095096555,0.372024261523274,0.045614035087719,0.395325449013971,0.400664206642067,0.153068881990568,0.884579049998947,0.064578858957452,0.372113655839264,0.173628387494105
0.771877212004319,0.673990526995216,0.577777777777777,0.700606274129857,0.422140221402214,0.327219375225317,0.8373589256922,0.144442779829917,0.742984965262171,0.585110409833899
0.418068479652297,0.373860961348622,0.046846846846847,0.389442470402898,0.207158671586716,0.187062051948815,0.88866750975344,0.077109914645238,0.352884334844575,0.163714647780976
0.436912886217125,0.367479971903713,0.09122807017544,0.388562457361089,0.400664206642067,0.16875613298597,0.901683675402496,0.067845867416877,0.372113655839264,0.192344262731526
0.459558606101099,0.35148359784342,0.088888888888888,0.398420560730815,0.549963099630996,0.200730226061773,0.897471389980222,0.080826325975963,0.391384800763178,0.192712173780849
0.309572665317167,0.177037455387653,0.495238095238096,0.23589010988445,0.492693726937269,0.274498720368222,0.892846046754158,0.110155625148827,0.324707998451767,0.346404151835368
0.271828541886952,0.161069557293644,0.466666666666666,0.213726246150748,0.424575645756458,0.236582124721268,0.893073791539542,0.095462908271348,0.284969961532601,0.311099746521958
0.088117261323406,0.123685359556534,0.371428571428571,0.089774979866837,0.14929889298893,0.100088856025551,0.893105646063804,0.042741418909557,0.099610664602355,0.103998461158241
0.193912935877432,0.221735230465487,0.78,0.194681187783245,0.14929889298893,0.073134118880933,0.893373289535062,0.032297677702851,0.21966940643428,0.299353923234299
0.561497657035423,0.432865536487205,0.803252032520326,0.49890507010616,0.492693726937269,0.192240910983459,0.890839812425532,0.078733138808055,0.640866833522049,0.842421107784358
0.314641083076028,0.200886077150885,0.619047619047619,0.245140934719618,0.492693726937269,0.200315794643655,0.893059394474557,0.081458536442693,0.324707998451767,0.346404151835368
0.410216959358831,0.206763991191434,0.541666666666667,0.263209402670223,0.89549815498155,0.357509572881127,0.893196978057828,0.142137547536999,0.404340854887184,0.392641425791595
0.312106874196597,0.188961766269269,0.557142857142856,0.240515522302034,0.492693726937269,0.194962038432138,0.892275769617756,0.079530328992198,0.324707998451767,0.346404151835368
0.264443385580116,0.288824607031665,0.938888888888889,0.265978469168768,0.14929889298893,0.177698230875728,0.90377609997876,0.070917396803723,0.299828100453087,0.439073990314473
0.229178160728774,0.255279918748576,0.866666666666667,0.230329828476006,0.14929889298893,0.136466077375363,0.893858535070169,0.056675881137289,0.259741146811112,0.368529406315374
0.291940052891495,0.141722511200547,0.449382716049382,0.219806757686336,0.573874538745388,0.261804560318556,0.893008699122618,0.105217912700202,0.304831261290966,0.316209203554864
0.256785448641268,0.1974072632698,0.554666666666667,0.221241253630987,0.29859778597786,0.098324203351675,0.893778153835404,0.041968391809194,0.265125912433688,0.306659029356839
0.294529572071484,0.213375161363809,0.577777777777777,0.243405117364689,0.366715867158672,0.139711812668136,0.893481254110784,0.057986413789724,0.304831261290966,0.341833289796632
0.188789207818015,0.16167941757157,0.330158730158729,0.163292253181066,0.240738007380074,0.218316078467026,0.892671962627387,0.088483704515677,0.185970264793607,0.186532379783798
0.329684176321711,0.175414325309439,0.537931034482759,0.238684415270351,0.560811808118081,0.23278687433252,0.89311744315907,0.093988605387088,0.344598605197565,0.377038540898126
0.241631734794471,0.164823638848812,0.505555555555556,0.190426632486002,0.366715867158672,0.204484606343358,0.892521614444472,0.083166642408112,0.245301222649758,0.275807826089397
0.214024446881976,0.209246146252563,0.825396825396825,0.196417005138174,0.275276752767528,0.12268067359367,0.893347264322293,0.051431201427892,0.239703103299104,0.299074337150799
0.193912935877432,0.221735230465487,0.78,0.194681187783245,0.14929889298893,0.09501270486801,0.899307956986193,0.039951103982662,0.21966940643428,0.299353923234299
0.256730138340711,0.170490356139418,0.416,0.205170778416219,0.366715867158672,0.113672429463061,0.891009998781877,0.048287500428345,0.265125912433688,0.28084074648876
0.246755462853888,0.230866523654036,0.828985507246376,0.227440233413351,0.275276752767528,0.152934183472112,0.894956002465396,0.062855857428872,0.279782970016325,0.366498728445731
0.28202068770523,0.264411211937125,0.901333333333333,0.263088874106112,0.275276752767528,0.183923067948776,0.895697457170808,0.07467160672481,0.319876141253615,0.435400903867636
0.088117261323406,0.123685359556534,0.371428571428571,0.089774979866837,0.14929889298893,0.081294192854388,0.894568001132261,0.035294673263089,0.099610664602355,0.103998461158241
0.249289671733317,0.242790834535652,0.904347826086957,0.232065645830935,0.275276752767528,0.169987926331591,0.893312517620674,0.069702661995587,0.279782970016325,0.366498728445731
0.256785448641268,0.204265225149973,0.624,0.216896559450328,0.275276752767528,0.182330821426056,0.89292351879205,0.074535618755466,0.265125912433688,0.306659029356839
0.314641083076028,0.214815570658364,0.557142857142856,0.249379522557513,0.516014760147602,0.140068642425171,0.872505286687976,0.061433843094698,0.324707998451767,0.346404151835368
0.380103115019851,0.276114834080036,0.541666666666667,0.30303585183949,0.330332103321033,0.354341282559743,0.990682057800955,0.119220598010531,0.404340854887184,0.392641425791595
0.347316788747382,0.193005353481662,0.52,0.258053973618152,0.560811808118081,0.251579486631029,0.892454929215628,0.101380638683412,0.364501718995469,0.381718217626989
0.276896959645812,0.184918179056876,0.6,0.222977070985916,0.424575645756458,0.204165176332646,0.893550615290625,0.082855961715062,0.284969961532601,0.311099746521958
0.188789207818015,0.16167941757157,0.330158730158729,0.163292253181066,0.240738007380074,0.202216060224091,0.893406799857491,0.082129586827613,0.185970264793607,0.186532379783798
0.203887611364255,0.167398340800365,0.472727272727273,0.166521800604034,0.217416974169742,0.231853770380823,0.893615741523324,0.09353167081626,0.205720225325673,0.240532434768654
0.34483789016851,0.261596837269345,0.52,0.272295402118573,0.353653136531365,0.327915743459062,0.866805448963948,0.137110781299806,0.364501718995469,0.408083479602319
0.166143487934041,0.15854943427747,0.346666666666667,0.146473625233943,0.14929889298893,0.175346858849501,0.893759557386684,0.071696178485943,0.16625258987728,0.180294396833753
0.289461154312624,0.19235989824588,0.247619047619048,0.229930641992306,0.366715867158672,0.300926063259766,0.891858029122432,0.120586594600729,0.273428428314473,0.250808950104229
0.312106874196597,0.202891259776748,0.495238095238096,0.244754110139929,0.516014760147602,0.168990444262271,0.895104728016774,0.069019457831454,0.324707998451767,0.346404151835368
0.236673937636725,0.216754309362898,0.577777777777777,0.215160742095399,0.14929889298893,0.149965314221166,0.893788115374171,0.061896190922446,0.245301222649758,0.303034453297741
0.309572665317167,0.190966948895132,0.433333333333333,0.240128697722345,0.516014760147602,0.264695760750733,0.863787173753525,0.11262281611358,0.324707998451767,0.346404151835368
0.307093766738294,0.209132242387425,0.239080459770116,0.247754962338687,0.366715867158672,0.274649809301422,0.894606398112754,0.109840601556874,0.293021837581534,0.278215743815886
0.218986014910496,0.15452245804541,0.376811594202898,0.183006914682517,0.29859778597786,0.10499368149065,0.89401221976501,0.044509794224743,0.225498358906904,0.245472289422656
0.211490238002546,0.197321835370947,0.742857142857143,0.19179159272059,0.275276752767528,0.084970773736871,0.895359663922217,0.036609497900313,0.239703103299104,0.299074337150799
0.329628866021154,0.163145929835219,0.418390804597702,0.210713032047979,0.833062730627306,0.281624862011148,0.895314381225135,0.112378042103561,0.344598605197565,0.328002373457843
0.191378726998002,0.209810919583871,0.693333333333333,0.190055775365661,0.14929889298893,0.129329988602132,0.892953999386996,0.054057360733332,0.21966940643428,0.299353923234299
0.465558494127036,0.227985705064925,0.410526315789474,0.317380811286006,0.492693726937269,0.32522041681601,0.892834238897997,0.129753382821838,0.470490803779462,0.46947469751643
0.420270826728381,0.196291954590326,0.662745098039216,0.288477134469444,0.754907749077491,0.386750191834332,0.892102336941568,0.153715317111357,0.44421751573622,0.506131971973883
0.291995363192054,0.201450850482193,0.51358024691358,0.238779704947105,0.366715867158672,0.169268537246422,0.888657535129847,0.070205218345772,0.304831261290966,0.341833289796632
0.211490238002546,0.211251328878427,0.66031746031746,0.196030180558485,0.29859778597786,0.161532058341317,0.883160718896281,0.06811569591486,0.239703103299104,0.299074337150799
0.28202068770523,0.264411211937125,0.901333333333333,0.263088874106112,0.275276752767528,0.265131163943252,0.892945680443507,0.106515954209893,0.319876141253615,0.435400903867636
0.34483789016851,0.210582143670742,0.577777777777777,0.271538750577211,0.492693726937269,0.277535453771894,0.893036408339198,0.111288100290358,0.364501718995469,0.408083479602319
0.214024446881976,0.196327549548181,0.742857142857143,0.198543767707462,0.29859778597786,0.072949298831413,0.906846120760311,0.030565779859236,0.239703103299104,0.299074337150799
0.289461154312624,0.189526539600577,0.449382716049382,0.234154292529521,0.366715867158672,0.303002031006459,0.892322995911307,0.121284777474917,0.304831261290966,0.341833289796632
0.186254998938585,0.139202388184372,0.330158730158729,0.152554136769531,0.29859778597786,0.175744377873696,0.894006766376603,0.071807729633549,0.185970264793607,0.186532379783798
0.140959788299861,0.130232458804769,0.509803921568626,0.120494311335068,0.275276752767528,0.104526579195219,0.892520598058768,0.044536599127792,0.159602066276752,0.170058554521377
0.327205277742838,0.212352399574759,0.537931034482759,0.251973462082564,0.411512915129151,0.300696035697027,0.893208216652735,0.120195245988557,0.344598605197565,0.377038540898126
0.299708610431459,0.322369295314754,1,0.301627109861529,0.14929889298893,0.234490300359819,0.896047453329543,0.094076891023574,0.339926756606704,0.510735717418436
0.34483789016851,0.247667343761865,0.577777777777777,0.268056814280678,0.330332103321033,0.292416548669189,0.997524243072641,0.096444685542177,0.364501718995469,0.408083479602319
0.15864771102609,0.188190542182398,0.674074074074074,0.159032547090484,0.14929889298893,0.046138420970544,0.893880739150145,0.021817182387323,0.179617950410966,0.231880279062542
0.256730138340711,0.170490356139418,0.416,0.205170778416219,0.366715867158672,0.232808743775066,0.892575140016522,0.094102489691041,0.265125912433688,0.28084074648876
0.141015098600419,0.16890519401625,0.407843137254902,0.142578337772029,0.14929889298893,0.135467964143589,0.893110786102497,0.056404449040156,0.159602066276752,0.122787953974609
0.364837524514124,0.216718714405042,0.495238095238096,0.218967178372231,0.534464944649447,0.313405351839769,0.997042965037824,0.103790723097252,0.439561940757269,0.467371250518907
0.294474261770926,0.185639570202749,0.51358024691358,0.2257894041485,0.434833948339483,0.285525737973129,0.89307165168444,0.114366625281735,0.304831261290966,0.341833289796632
0.236673937636725,0.219338503303212,0.577777777777777,0.217200456257274,0.14929889298893,0.171329406959217,0.893114468296414,0.070253847403233,0.245301222649758,0.303034453297741
0.193912935877432,0.224319424405801,0.78,0.19672090194512,0.14929889298893,0.10157688696714,0.892890218758855,0.043345755584044,0.21966940643428,0.299353923234299
0.203887611364255,0.174517332371478,0.393939393939393,0.168637488967645,0.217416974169742,0.210514780051422,0.895021454866754,0.085036121457772,0.205720225325673,0.21569717931231
0.221520223789926,0.184170684941909,0.527536231884059,0.184346120950414,0.217416974169742,0.230146154835357,0.894295395688755,0.092741512705173,0.225498358906904,0.27152551076921
0.271828541886952,0.174999050801124,0.4,0.217964833988643,0.44789667896679,0.253960593381028,0.856939270039711,0.109837415378711,0.284969961532601,0.311099746521958
0.312162184497155,0.258312609157871,0.495238095238096,0.258903854518933,0.204354243542435,0.186539275145393,0.997583677959553,0.059825756890607,0.324707998451767,0.2992051376577
0.221520223789926,0.184170684941909,0.527536231884059,0.184346120950414,0.217416974169742,0.231422906198957,0.893293247932053,0.093427784069661,0.225498358906904,0.27152551076921
0.342358991589637,0.279762130761637,0.335483870967742,0.279921666734915,0.204354243542435,0.312528966005716,0.971548253376198,0.108290509675891,0.332300347888358,0.334525011678384
0.307093766738294,0.209132242387425,0.239080459770116,0.247754962338687,0.366715867158672,0.267865012602558,0.892623701412222,0.107639481223496,0.293021837581534,0.278215743815886
0.291995363192054,0.24112024451363,0.51358024691358,0.237337482812446,0.204354243542435,0.300683910106624,0.967691256039371,0.104817076320739,0.304831261290966,0.341833289796632
0.309572665317167,0.190966948895132,0.433333333333333,0.240128697722345,0.516014760147602,0.281300467038881,0.858484497703075,0.120481333263512,0.324707998451767,0.346404151835368
0.188789207818015,0.16167941757157,0.330158730158729,0.163292253181066,0.240738007380074,0.227825103662166,0.893373613234596,0.092023128753741,0.185970264793607,0.186532379783798
0.140959788299861,0.130232458804769,0.407843137254902,0.120494311335068,0.275276752767528,0.09565047356384,0.894431996973127,0.040848471439393,0.159602066276752,0.144882792908567
0.324671068863408,0.190416413546966,0.288888888888889,0.241844426983255,0.434833948339483,0.166451672787252,0.891952437836642,0.068562730485872,0.312646797659434,0.285803157556709
0.239208146516155,0.231262814184828,0.65,0.221825868674858,0.14929889298893,0.09444459510825,0.906492253504165,0.038787894597034,0.245301222649758,0.303034453297741
0.135891370541001,0.104048807806212,0.192592592592592,0.102940407638936,0.275276752767528,0.149734569908805,0.894811385503456,0.061645500187773,0.126934976687942,0.103291092016919
0.088117261323406,0.123685359556534,0.371428571428571,0.089774979866837,0.14929889298893,0.099697944827101,0.893384154796025,0.042552369879483,0.099610664602355,0.103998461158241
0.309572665317167,0.177037455387653,0.495238095238096,0.23589010988445,0.492693726937269,0.297476835535965,0.893095575464491,0.118977132301246,0.324707998451767,0.346404151835368
0.314641083076028,0.190551674386818,0.557142857142856,0.24930741145078,0.516014760147602,0.232091871279757,0.892789345180323,0.093783864819856,0.324707998451767,0.346404151835368
0.34483789016851,0.240809381881692,0.52,0.272401508461337,0.353653136531365,0.326094859795024,0.896950778672235,0.129129091169878,0.364501718995469,0.408083479602319
0.226478020947672,0.124772192269724,0.301449275362319,0.161573175904486,0.521549815498155,0.202083015651041,0.892030198756559,0.082327638878982,0.225498358906904,0.200501848895247
0.191378726998002,0.209810919583871,0.693333333333333,0.190055775365661,0.14929889298893,0.097086045813179,0.888133221913062,0.042259846855746,0.21966940643428,0.299353923234299
0.362415192293623,0.183584554635887,0.503225806451612,0.266609441352681,0.618671586715867,0.248050589399124,0.892633637699678,0.099980796261549,0.384416150073252,0.386946117687073
0.271828541886952,0.161069557293644,0.466666666666666,0.213726246150748,0.424575645756458,0.278789546912835,0.893671859429125,0.111636446479159,0.284969961532601,0.311099746521958
0.35740208483532,0.226362574986711,0.503225806451612,0.276238334418863,0.434833948339483,0.28674137125272,0.879029719739197,0.117941221238987,0.384416150073252,0.439512487001569
0.312106874196597,0.209027830511049,0.495238095238096,0.240973427829788,0.492693726937269,0.286124238866918,0.891912222459333,0.114850153049165,0.324707998451767,0.346404151835368
0.317175291955458,0.211196749943048,0.495238095238096,0.252191855720098,0.492693726937269,0.195105770652312,0.892890697644494,0.079476300356562,0.324707998451767,0.346404151835368
0.239208146516155,0.231262814184828,0.65,0.221825868674858,0.14929889298893,0.13679972200313,0.895877517699268,0.056497351095442,0.245301222649758,0.303034453297741
0.289461154312624,0.189526539600577,0.449382716049382,0.234154292529521,0.366715867158672,0.25158179012009,0.89255606706541,0.101361027896732,0.304831261290966,0.341833289796632
0.312106874196597,0.188961766269269,0.557142857142856,0.240515522302034,0.492693726937269,0.240579233188419,0.892659193827437,0.097088691020155,0.324707998451767,0.346404151835368
0.294474261770926,0.182205843268282,0.385185185185185,0.22179238851816,0.492693726937269,0.119831324119004,0.891998536088509,0.050527421942253,0.304831261290966,0.270896429612834
0.380103115019851,0.276114834080036,0.541666666666667,0.30303585183949,0.330332103321033,0.342773503050089,0.991346386896765,0.115062525451245,0.404340854887184,0.392641425791595
0.28202068770523,0.264411211937125,0.901333333333333,0.263088874106112,0.275276752767528,0.258827179568621,0.893033709233793,0.104062747496251,0.319876141253615,0.435400903867636
0.186254998938585,0.139202388184372,0.330158730158729,0.152554136769531,0.29859778597786,0.180846512090138,0.89347960243997,0.07386670595973,0.185970264793607,0.186532379783798
0.226533331248229,0.166930860353861,0.452173913043478,0.174992280248485,0.343394833948339,0.150846254967913,0.891848890508967,0.062544444000593,0.225498358906904,0.221899452012834
0.43289033169575,0.231699445667856,0.544761904761904,0.32045016903616,0.710110701107011,0.301529000426669,0.885470649122175,0.122265109460878,0.464167937888482,0.509532253850968
0.34483789016851,0.247667343761865,0.577777777777777,0.268056814280678,0.330332103321033,0.307190776462589,0.997479172832512,0.101561553903017,0.364501718995469,0.408083479602319
0.294474261770926,0.182205843268282,0.385185185185185,0.22179238851816,0.492693726937269,0.146111359639836,0.893213372741752,0.060498939481467,0.304831261290966,0.270896429612834
0.362470502594181,0.245897087857848,0.61505376344086,0.287622102775325,0.411512915129151,0.308102184119828,0.892900643712777,0.123125044098439,0.384416150073252,0.439512487001569
0.381259598858451,0.203567563976004,0.595833333333333,0.261192094459369,0.707675276752768,0.29086561372891,0.893918459741194,0.116243379887364,0.404340854887184,0.44320181406645
0.297063780950914,0.227883666185739,0.641975308641975,0.250070243944148,0.366715867158672,0.145124240693156,0.894415174087206,0.059930090112164,0.304831261290966,0.341833289796632
